<msg_type>  <time>  <packet_type>  <seq>  <size>  <ack>
rcv         44564.937       D       105302 50      1     
rcv         44592.452       D       105352 50      1     
rcv         44614.861       D       105402 50      1     
rcv         44654.597       D       105452 50      1     
rcv         44689.194       D       105502 50      1     
rcv         44713.249       D       105552 50      1     
rcv         44729.567       D       105602 50      1     
rcv         44763.617       D       105652 50      1     
rcv         44781.499       D       105702 50      1     
rcv         44805.743       D       105752 50      1     
rcv         44838.701       D       105802 50      1     
rcv         44849.672       D       105852 50      1     
rcv         44867.555       D       105902 50      1     
rcv         44873.956       D       105952 50      1     
rcv         44905.799       D       106002 50      1     
rcv         44911.831       D       106052 50      1     
rcv         44947.312       D       106102 50      1     
rcv         44969.586       D       106152 50      1     
rcv         44990.941       D       106202 50      1     
rcv         44991.093       D       106252 50      1     
rcv         45002.362       D       106302 50      1     
rcv         45024.605       D       106352 50      1     
rcv         45063.408       D       106402 50      1     
rcv         45092.616       D       106452 50      1     
rcv         45126.188       D       106502 50      1     
rcv         45149.104       D       106552 50      1     
rcv         45171.322       D       106602 50      1     
rcv         45198.712       D       106652 50      1     
rcv         45198.884       D       106702 50      1     
rcv         45198.986       D       106752 50      1     
rcv         45199.152       D       106802 50      1     
rcv         45199.309       D       106852 50      1     
rcv         45210.557       D       106902 50      1     
rcv         45232.133       D       106952 50      1     
rcv         45260.459       D       107002 50      1     
rcv         45287.502       D       107052 50      1     
rcv         45314.999       D       107102 50      1     
rcv         45349.365       D       107152 50      1     
rcv         45377.616       D       107202 50      1     
rcv         45399.872       D       107252 50      1     
rcv         45411.602       D       107302 50      1     
rcv         45433.548       D       107352 50      1     
rcv         45468.465       D       107402 50      1     
